t,x,y
270.3999999986544,-0.9322484288524325,3.268604493352762
270.4999999986544,-0.9347740105059643,3.2641070810255197
270.5999999986544,-0.937290730963631,3.259604360505071
270.69999999865445,-0.9397985791187409,3.2550963492639555
270.79999999865447,-0.9422975438726522,3.250583064780182
270.8999999986545,-0.9447876141546422,3.2460645245505484
270.9999999986545,-0.9472687789437528,3.241540746105346
271.09999999865454,-0.9497410272397602,3.2370117469887205
271.19999999865456,-0.9522043480926574,3.2324775447782326
271.2999999986546,-0.9546587305717855,3.22793815706428
271.3999999986546,-0.9571041637908216,3.2233936014665043
271.49999999865463,-0.9595406368958779,3.218843895625894
271.59999999865465,-0.9619681390642827,3.214289057203841
271.6999999986547,-0.9643866595139603,3.209729103888182
271.7999999986547,-0.9667961874942721,3.2051640533871577
271.8999999986547,-0.9691967122871445,3.2005939234300094
271.99999999865474,-0.9715882232187227,3.1960187317744406
272.09999999865477,-0.9739707096350303,3.1914384961908597
272.1999999986548,-0.9763441609346706,3.1868532344831704
272.2999999986548,-0.9787085665361646,3.182262964467931
272.39999999865483,-0.9810639159025245,3.177667703989777
272.49999999865486,-0.9834101985295566,3.173067470913997
272.5999999986549,-0.9857474039448249,3.168462283125738
272.6999999986549,-0.9880755217170584,3.1638521585357937
272.7999999986549,-0.9903945414468098,3.159237115074731
272.89999999865495,-0.9927044527676259,3.154617170693462
272.99999999865497,-0.9950052453578694,3.1499923433704833
273.099999998655,-0.9972969089160458,3.145362651096605
273.199999998655,-0.999579433193929,3.1407281118950956
273.29999999865504,-1.0018528079634716,3.13608874380148
273.39999999865506,-1.0041170230417005,3.1314445648784752
273.4999999986551,-1.0063720682788615,3.126795593208798
273.5999999986551,-1.0086179335573673,3.1221418468943978
273.69999999865513,-1.0108546088013264,3.1174833440620597
273.79999999865515,-1.0130820839670818,3.1128201028576967
273.8999999986552,-1.015300349044391,3.1081521414469204
273.9999999986552,-1.0175093940683975,3.1034794780220336
274.0999999986552,-1.019709209094641,3.0988021307872557
274.19999999865524,-1.021899784232601,3.094120117978208
274.29999999865527,-1.024081109612189,3.0894334578423663
274.3999999986553,-1.0262531754089554,3.0847421686535044
274.4999999986553,-1.0284159718320849,3.080046268704736
274.59999999865533,-1.030569489123327,3.075345776307766
274.69999999865536,-1.0327137175666383,3.0706407097983077
274.7999999986554,-1.034848647478604,3.065931087530565
274.8999999986554,-1.0369742692096335,3.061216927877776
274.9999999986554,-1.0390905731560758,3.0564982492389716
275.09999999865545,-1.0411975497349237,3.051775070024692
275.19999999865547,-1.0432951894177633,3.047047408675806
275.2999999986555,-1.0453834826968569,3.0423152836446326
